,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
redwood,-0.7051493,-1.4882437,-0.36630663,0.21529691,2.1440358,-0.06736085,0.6337257,-0.38024977,1.2681018,0.41368687,0.15916663,1.0740936,1.4719452,-0.5937051,-0.8014625,0.19160365,-1.217795,0.5196763,-0.20465024,-0.11359993,0.41664508,-1.2488598,-3.1832762,0.98701674,1.388385,-0.7974799,-0.8154282,0.68281865,0.0028352693,0.27132964,0.7397378,-0.106674656,-0.24312547,-0.55782527,0.6155163,0.8947228,0.02543705,-1.0407712,1.2422589,0.8979557,0.18278383,-0.07729061,-0.6925551,-0.51591355,-0.4085039,-0.0664734,0.71683115,1.0669138,-0.12161923,0.32362968,-0.7379002,-0.78285813,-1.6665648,1.0353247,0.97585523,1.3640518,2.3327115,1.1492208,1.9202452,-0.12530959,-0.74386716,1.4045967,1.1936505,0.97765136,-0.7268749,-0.31250525,1.2512839,0.09710854,1.6756436,1.4695535,0.5216241,-0.51848805,0.5044035,0.16241279,0.892688,0.5161344,0.43279868,-0.04247063,0.2172989,-0.527427,-0.5424746,-1.9477496,0.10286177,-0.21526955,1.6025239,0.76185495,-0.47638497,-2.089559,1.0750054,0.41821438,-0.7224257,1.2726911,-0.03204134,0.27536792,1.8185934,0.35820934,-1.585245,-0.47009593,0.2331639,-0.47733992
city,0.75658256,-1.7490488,-1.1598299,-1.5177803,-0.8129739,0.20806298,-0.0986428,-0.19894198,0.52077776,1.2945093,-0.12339997,0.6284748,-1.0657903,0.51418746,-0.7070779,-1.0635577,0.3932626,-1.3680418,0.44268745,-0.34714872,1.1437097,-0.34247184,0.6676966,-1.0832455,1.2792041,-0.43329483,-0.36480197,-0.3012247,0.7612526,0.09542283,-0.2730886,1.1220905,-2.5558968,0.53473526,0.34980276,1.0879221,1.3364633,-0.3715192,-1.6041,0.16642383,0.92512226,0.21516025,0.53788096,-0.057472963,0.25142384,-1.5252767,0.5801865,-0.10940301,-0.07330205,0.9705914,-1.0132366,0.19780229,1.4988158,0.21055111,-1.8067815,-1.6198648,-0.42593747,1.0902758,-0.50901115,-0.9906948,-0.1070336,0.6135919,2.6597147,1.0439775,1.463305,-0.6309316,-0.06444943,-0.46854326,-1.0957599,0.33193573,-0.6008624,0.31524667,-2.1378407,-1.7153968,-1.471889,-0.27450946,1.4562358,-1.7537724,-2.1171753,-1.7249291,-0.847658,1.9416301,-1.1706401,-0.6306492,2.2188659,-1.879684,-0.60009825,1.255224,-0.09873717,0.09131231,-0.84078455,-0.39604658,-1.0414209,-0.24680877,-0.38568035,1.5623418,0.9961412,1.2006986,0.3346785,-1.2981229
site,0.02418365,-0.11061715,-1.6583678,-1.0320276,0.7265954,-1.1915404,-1.14571,1.8038352,0.7377938,0.63039804,1.0809358,-1.0834349,-0.5119846,-0.6348406,-0.23698448,0.83886176,-0.22928688,-0.26272961,-0.629124,0.08923017,0.20170416,-1.1656964,0.32316628,0.7709743,-1.1330113,0.8599629,0.09062768,-0.8338264,-1.3311553,-0.29908693,1.9567229,-1.0715898,-0.6125638,0.35058188,1.7464805,0.66292447,-0.94475025,-0.44857556,0.4342604,0.25007233,0.40688115,-0.068195716,0.169404,0.44884765,-0.9941632,-0.661792,1.4483099,0.23247796,-0.52354455,1.6002176,-0.39669362,0.66409796,1.0810272,-1.1561588,-0.5280911,0.8491866,2.8874853,0.2414979,1.6940774,0.11631457,-1.1413093,1.5565771,1.4424213,0.4167997,-0.36396182,0.23195036,-0.2490547,-0.02751458,-0.58806735,-0.18991043,0.46620885,-0.96459156,0.5238245,-0.50515014,-0.66608137,-1.1513108,0.3891071,1.0453435,0.9679701,-1.5447795,0.23799883,0.07065397,-1.2832068,0.7766982,-0.26906615,2.0235314,-0.334829,0.5430948,0.44782943,0.097874835,-2.123414,-0.65450454,0.4964952,0.24689434,-0.08099587,1.114908,0.43595156,-0.065727994,1.0346153,-1.9318022
speaker,0.30629534,-0.9953714,0.3749332,1.2725422,-1.2175175,0.57388425,1.0861632,-0.9062895,0.8789727,0.19763672,0.623585,1.0269297,-0.5418679,-0.72788346,-0.39476973,0.94910914,0.18841195,-2.0148177,-1.6717412,-0.79071766,-1.7484936,-0.15996534,1.6725633,-0.75477535,-1.8338972,-1.3851454,-2.267951,0.08195153,1.8088394,0.19816206,-0.24029918,-1.409615,-0.21931136,0.12733546,-0.15226139,0.14600655,1.734219,-0.2734676,-1.6355281,-0.23665851,-0.42327893,0.8817253,1.1631283,1.3386432,-0.89824975,-1.5613432,1.099247,-2.2176466,0.21562558,0.588353,-0.8402475,-1.7014916,1.5320843,1.17061,-1.1567417,0.0872558,1.7348702,-1.8648405,1.1291615,-0.82118,-1.2835767,-0.25423402,0.9898013,0.6502037,-0.4938699,0.22075872,0.43450296,-1.5230354,-0.6094257,-0.47005853,-0.013053879,-0.16115506,-0.6705958,-0.63413584,-2.58124,0.28416666,-0.6090254,0.60911006,1.671795,0.98136425,-2.9045727,0.7676213,-0.5640925,-0.07304015,0.7280549,-0.073129155,1.7959206,-0.7842113,-0.015199777,0.030432703,0.18369919,-1.5363278,0.57856053,-0.4450778,-2.493909,-1.1106718,-1.5970075,0.08674205,-1.2676928,-0.5600435
ignite,0.6004263,-1.661527,0.9350434,-0.3604642,1.2165786,1.1097862,-0.44308552,1.1808022,0.45763397,-0.20425251,0.5026717,0.07396372,0.50165975,0.21748184,1.3030791,-0.64913726,-0.576556,-1.1221659,-0.98351175,0.34350288,-0.28764692,0.44568694,1.4351792,0.48626938,0.6632777,1.1991665,1.1232766,0.041779842,-2.278193,-0.3932103,-0.30554017,0.67943186,1.23503,-0.40852934,-1.4938363,-0.5431786,-0.48293188,-0.4114787,0.41159436,-0.2957164,0.6499918,0.2601326,-0.861687,-0.99427533,-1.307632,0.14746664,0.1919225,-2.0137393,0.4059802,0.1374424,-1.7108202,0.23487242,-1.4850085,-0.9474561,-0.41455922,-0.43247542,-0.5304395,0.50251245,-0.2667646,0.17155828,-2.3481307,1.0010033,-1.5969024,-0.05530019,-1.6278126,-0.71439457,-0.9089091,0.0861033,0.9167765,1.1671495,0.70305043,-0.40944904,-0.9131527,-0.45103168,-0.8602754,-0.56932485,-0.17786989,1.1694747,-2.351738,-0.13435568,-1.0696889,1.4830388,-0.12133371,-0.73422706,1.2409328,0.7321184,0.3756801,0.7077661,-0.56623006,-0.3233857,-0.5503679,-0.79887354,0.20255817,0.09040578,0.6981281,0.011720668,-0.9308733,-0.72696286,0.59561014,0.74515784
returns,0.34011155,-0.19200216,0.14365152,-1.4038299,1.1529408,1.0508637,-1.1929703,0.14058182,-0.5774271,1.08797,-1.0936505,-1.6140863,-0.92267835,0.7284487,-0.32537654,-0.118347436,0.9819387,-0.25555548,0.17052555,-0.26305833,1.6557658,1.5525783,0.6670902,0.05352343,0.40580904,-0.89175195,0.051264357,0.51521826,0.56627893,0.5671828,0.39918587,1.0513906,-0.17482246,-2.1211574,-0.028242307,-0.26741824,0.8703779,-0.03316661,0.9341564,-1.4655302,-0.23820648,0.093581125,-2.0331454,-1.9462608,0.30138797,1.6123239,1.5416327,1.010479,0.31536832,0.21986696,-0.047550317,-1.0436726,1.2960532,-1.5010898,-0.63482004,-0.78211886,0.91203904,-0.083395354,0.42858344,1.0314412,0.794898,-1.5564866,1.1188289,0.32583657,-0.7907468,-1.0199517,-0.4481707,-1.0371615,0.13104598,-0.3582178,-0.5818171,0.4723626,0.14427355,0.29268748,-1.1197804,-1.7265129,-1.5881246,-0.49802628,-0.26930496,-0.659926,0.24546517,0.2929087,0.8665221,2.1680205,-1.5393035,-0.7690491,-0.17758118,0.46861163,-2.0649061,0.24737824,-0.738892,-1.0516572,1.792463,-1.3694155,-1.1270596,0.13632767,0.46895048,0.7069683,-2.2976081,-1.4285059
york,0.22207281,-1.6705854,0.49099177,1.0693481,-0.25774866,0.24345073,0.4391125,-0.38035378,0.8150102,-0.9272208,0.7796394,0.8223574,-0.64015925,-0.29970756,0.8135681,0.2506251,0.66887677,-0.9193471,1.5501426,-1.1957713,0.8691309,1.1387424,0.72866344,0.35824698,0.31148282,-0.96214783,0.85311794,-0.112008184,-0.5260034,1.74233,-0.7552963,1.4211192,-1.907475,-1.2347163,-0.3466474,-0.3422096,-1.9154159,-1.3704654,1.0128869,0.3435009,-0.21680874,-1.2418938,-0.09134969,-0.8502805,-0.06931,-0.44336805,-0.54463655,-2.8602624,0.041827653,0.7812309,1.5538373,-0.2020936,1.3717046,-0.6605092,0.2506721,-1.5053217,0.18445012,0.156447,-1.362734,1.8194165,-0.8581588,-1.5343434,-0.6116802,0.21423246,-1.8133118,-1.0731951,-0.28432503,-0.18268803,0.25953922,0.74770427,-0.20625322,-1.9690396,-1.978152,1.2265482,-0.72526866,-0.78133243,0.9305074,-1.5139257,-0.32550934,-1.29424,-1.4206182,1.8038272,-0.19073713,0.13887464,0.1762727,-0.022143407,-0.8237894,-0.54318887,-0.27995428,-2.4446747,0.0700506,-0.48461297,0.031992108,-1.1490508,0.49571803,-0.39960814,-0.10721802,-1.2702698,1.1204156,-0.46564966
alleviating,0.8850809,0.24303101,0.41379553,-1.1404787,0.79514015,-1.3603398,0.6387641,-0.5293861,0.8342401,0.06940031,0.5984077,0.4491031,1.3413342,-0.30337578,-1.5649542,-1.1269623,1.1307958,-0.3733791,-0.19157691,1.3168434,-0.58582497,0.11360056,-1.2765388,-0.84560394,1.5016158,1.5523093,0.8502785,-0.60655755,-1.0221533,0.7458958,-1.520341,0.2748091,1.2319276,0.33407918,0.515669,-0.48877472,-0.79057324,0.6038122,1.3383324,-0.11171714,1.4407465,1.1522055,-0.2029681,1.5354246,-1.6235968,1.2394462,-0.1778456,-1.2990272,-0.06876263,-1.730528,-0.073946126,-1.0927525,0.60598797,-0.6018347,-0.8705356,2.2698865,-0.65563756,-0.6521481,2.6267402,0.24323446,0.5707053,1.2625265,-2.392615,-0.58971536,-0.14301525,3.1481419,0.08315479,-0.38399294,-0.9039216,0.55668634,-1.408243,-0.6624057,-0.17966,-0.53312206,-0.22824675,-0.33495384,-0.9570546,0.18495321,0.29073602,1.3491523,0.099770404,0.58390546,-1.2172694,0.12872073,0.77235574,-0.23273042,-2.5151947,-1.2193934,0.4699948,-1.1236649,0.7699205,-0.85338664,-0.22231792,0.4283062,-0.830644,-1.390925,-1.3957344,0.5153015,0.937664,0.78797615
poverty,-0.78305703,0.5329633,-0.8129392,-1.5766883,-0.712134,0.72293085,-0.3182392,0.8346435,0.3309464,0.6360897,1.0166218,0.7659014,0.09546737,2.160124,-0.15455206,0.32852638,0.91646963,-0.47348195,-1.8950427,0.15451929,-0.6958383,0.31842935,-0.48457968,-0.082798906,-1.3172575,-1.0888733,-0.81689376,0.38569587,0.15770237,-0.5601627,-0.73917544,0.20554471,1.5539278,-1.4542656,-0.07109138,0.60794824,-0.1524324,-1.1018292,0.7302559,-0.48796073,-0.13176322,-0.15221485,-0.4089115,-0.04184312,-0.62057775,-0.5164187,-0.5662351,-0.39664465,-0.40529272,2.0500479,-0.9721728,0.1538949,0.72670865,0.74494296,0.3234269,-1.091926,-0.026663793,0.1282033,-0.98885417,-1.3229417,2.3576703,-0.596244,0.46131948,-1.6288887,-0.40915075,-0.86743236,0.87299675,0.96002614,0.8330648,-0.52098393,0.14088349,2.2666252,0.30181158,0.3524241,1.0761862,0.548001,0.019950781,1.4221257,-0.28597346,-0.57770205,-0.09198835,-0.20420657,0.51642895,0.07017123,-0.6172432,-1.3028362,0.6413526,1.0384867,-2.2993827,0.9168824,0.6939955,0.82152325,0.2539345,1.2545882,0.9324244,-0.92277557,-0.7171388,1.0375677,0.28349662,0.9792618
africa,0.705491,-0.5350598,-0.15961708,-0.7038767,1.8243632,0.42369857,1.4121257,0.083174884,0.8920971,1.6792221,-0.023608387,-0.15173134,-0.5409803,0.79699683,-2.1158018,0.75449675,0.090354085,-0.2500323,0.26261404,-1.1127753,0.091887616,0.84760046,0.66280293,0.47525913,0.50489724,-0.13557774,0.23642501,-0.6397081,-0.8802945,-0.35845786,0.38719013,-1.9080992,0.7324202,0.71689236,1.0821072,-0.7292185,-1.2001923,0.17086472,0.74115676,0.41038603,-0.19140075,-1.6401116,-0.26702684,-0.8235091,0.91163564,-0.32966435,0.86538076,0.5739793,0.7164369,-0.1844351,0.9068044,-1.3674047,-1.2791407,0.11574703,-0.63214076,0.38672885,0.32388434,0.35047016,-0.069198325,-0.035411756,-1.750276,1.1311953,-0.29587108,-1.0809541,0.5524191,0.5708246,0.05505833,-0.82568115,-0.7165064,1.0350212,-1.328073,-0.64673394,-0.13168684,2.3434997,0.39226308,1.5221101,-1.0351514,-0.5707743,0.05613031,-2.1278026,-0.26461905,1.0732285,-0.5315802,0.48414913,0.2622327,-0.056689423,-1.6619065,-1.3714201,0.16908285,0.26469088,-0.47613177,0.14724053,-0.38240632,-0.42083982,-1.3317127,-0.7241693,2.2039404,1.1937261,0.0010529058,0.085749626
indonesia,-1.053805,0.35813782,0.02721697,-0.476451,-0.37867585,-0.83271307,0.10229352,-0.4047807,-0.5797079,0.3898312,-0.79817134,-0.31664965,-0.526993,0.42131653,0.6514583,0.11264475,-0.37262034,0.9855912,-0.5632962,1.1013489,-1.1067888,-0.29415163,0.806442,-2.9127502,0.46745408,0.9737803,-0.36506647,0.24366571,-0.1978793,-0.6630073,1.1985133,0.839857,1.0254989,-0.4612248,-1.6665546,0.32198805,-0.27571777,-2.6518161,1.4490944,0.22750996,-0.4485871,-0.7016482,-0.81051016,-1.103934,-1.0528581,0.21806753,1.7301255,-0.06563317,-1.1779249,-0.1537464,-0.47497502,-1.9324579,0.23865281,-0.5721533,-0.30349836,1.4154621,-1.8347709,-1.2559906,1.5852431,-1.3433529,-0.10419831,-0.2548569,-0.8335894,-0.16106395,-0.66872394,-0.330336,-0.014919253,-0.43359095,-0.6738184,-0.3743593,-0.09679205,0.9522397,0.9338693,0.16825897,0.58364606,-0.2432101,-0.22118703,1.4540162,-0.3029199,-0.5742476,1.313526,0.17410693,1.2174885,1.2289857,0.54141504,-0.41833934,0.42606145,-1.3691293,0.8832185,0.20221448,1.1100758,-0.41136804,1.4330964,-0.24238169,-0.82210606,1.1779679,-1.1612803,0.7689671,1.5460073,2.2245965
sustainable,-0.4604633,-0.38973588,0.52540725,0.3707238,-0.8277459,-1.0960257,0.1674051,-0.7155753,0.07007911,0.15186778,0.54053473,0.12757987,-0.96051407,-0.5056612,-0.4535577,0.50962883,-0.97077674,-0.1339649,-0.2772345,-1.4949094,0.09118164,1.0607939,0.2936745,-0.77760977,1.1036903,-0.94992286,1.9904937,-0.48952144,-0.0016838236,0.86874837,-0.47296914,0.7145501,-0.5870869,-0.17365815,-1.6084214,-0.20995985,-0.41743338,1.2353306,-0.4369765,1.0310932,-0.8365986,0.9460758,0.1573981,0.5268464,1.6839004,0.49398375,-0.9499025,-1.0656967,0.6121604,-1.2812886,0.54967004,-0.63279676,0.47669205,-1.0498374,0.92981863,0.8169493,-0.20998167,-0.32394853,0.7378934,-1.1083862,-0.24391255,-0.4740229,0.48203424,0.7541379,-0.8839624,-0.6776809,0.82367074,-0.6728146,0.39423794,-1.8067561,0.5244209,-1.405094,0.057938,0.31320038,-0.7516123,-1.8742888,-0.874363,-0.42545533,-2.203861,-0.20119523,0.6247033,0.106162965,-0.044320676,0.26792338,-0.095335715,0.7257667,-1.1068013,-0.95489633,-1.0827459,-2.3921177,0.6815272,-0.7067389,2.074417,0.57985586,-1.8378268,-0.80185246,-0.70422095,0.32851958,-0.3619548,-0.3801591
palm,-1.405873,-0.6840721,0.16147405,0.6295433,-0.2634498,0.34677544,0.37020174,0.47786978,-0.78686595,0.66432387,-0.370672,1.0915407,-1.2520326,-1.2788091,-0.69524425,-0.2115307,-0.43988243,-0.31423032,-1.1541555,0.84996676,-0.6289246,-0.36993262,-0.15005696,-1.188272,1.4520686,-0.70188326,-1.1569592,-0.660365,1.3439628,2.0483336,1.0068872,-0.9723974,-0.97699046,-1.6820692,0.2949794,0.13040783,0.7460543,-1.4201227,-1.3325522,-0.09847104,-0.43874493,-0.10146588,-0.4202005,0.05699211,-0.34481978,-1.6902826,1.4374566,0.1494731,-0.74732566,-0.4416653,0.057326533,-0.84304166,-0.25891954,-1.0166767,-1.6165484,-0.8569398,0.09061231,0.17226109,-0.00842872,-0.9012738,0.2794289,-0.56910646,0.4832661,-0.4892914,1.3564211,0.7137456,-0.80829096,0.58024657,0.28241313,-0.342705,0.68653125,0.19671705,-0.038636003,-1.4546198,-0.3818173,-0.3150533,0.5052079,0.49362755,-0.9644536,0.09602683,0.56694824,0.095387615,0.010456982,0.01994301,0.39513743,-2.02573,1.0919505,0.7717374,-1.1354746,-0.54370666,-0.65488344,-1.3354353,-0.63397133,0.47753537,0.3544133,0.7850668,-0.35514018,-0.7016328,-1.0623443,0.56501555
oil,1.5993757,0.25554875,2.0033042,0.3348479,0.41282007,0.10299853,-0.43184906,0.4407606,-0.7988462,-0.5432674,0.4681644,-1.3343985,0.9467418,0.42953905,-0.30640918,-0.52091813,0.29156172,1.1317215,-1.0028085,0.36349046,1.6406705,0.75499666,-1.443411,-1.2131739,0.97379243,-0.87827504,-0.19232805,0.34643024,-0.62199324,0.24313383,-0.18257982,2.2232783,-0.23983276,-0.46989813,0.19672285,-1.3773825,0.7060095,1.0443586,-0.10029754,-0.6297991,-0.55851346,0.40735674,-0.82271993,1.5405108,-0.6340112,1.5312775,-0.18256186,0.28091714,0.8893721,-1.081969,-1.4580406,0.20676942,0.06379418,-0.49910328,-1.1034918,-0.52844346,-0.2967048,-0.37944728,-0.74390006,-1.1833097,1.115246,-2.4157724,-0.25864244,0.20151459,1.2107781,-0.8166139,0.51700485,-0.28117332,-1.387727,-0.7471999,0.31712002,-0.3908094,-1.2650492,-0.40996692,-1.1520268,1.2585583,-0.2514296,0.45668516,1.114792,-0.08053599,-1.069932,0.71931183,-1.7264987,0.67894834,-0.84556526,1.5626161,0.47314858,-0.35133293,-0.8233599,-0.21615294,-1.5813943,0.2661858,0.24725851,-0.47624648,0.13123833,-1.0915917,-0.76823765,1.2219301,0.7685676,-0.044436038
production,1.4962691,0.23755515,0.5014339,-0.99424183,0.8588137,0.50600624,-0.82540375,-0.9572388,-1.7090111,-1.6965277,0.35998031,0.35816076,-1.1095965,-0.31405059,0.33023334,1.8248231,-0.23146403,-0.26808432,0.07199836,0.50962347,1.3962791,-0.029490707,0.92454964,-1.0141876,0.26496264,0.4261302,0.9914778,-0.72377634,1.574487,1.1183559,0.2101313,-0.7524444,-0.72626007,-1.6753241,0.89234585,0.78022313,-0.24107294,0.7260236,1.179102,-0.14105996,-1.5421233,0.47251606,-1.2748405,0.024600076,-1.346061,0.6377824,-0.9186076,-0.8451054,-0.8137544,0.25467572,-0.85589373,0.12580886,0.3837863,-0.33347994,2.103776,-0.6165159,-0.44799998,0.31324768,1.0134878,-0.40282956,-0.73987055,-2.241051,1.3705188,0.36757407,-1.4132801,-0.8964178,0.4235458,-0.28415558,-1.3231661,0.6650505,-0.42912558,-0.52704847,-0.6115986,0.11834588,-0.8132551,-0.5746175,0.17822433,-0.34754774,-1.6275939,-0.5339144,-0.78172076,0.6850082,0.7608935,-0.6885322,-0.1906281,0.14218265,-0.5428995,1.4561118,-0.21365835,0.12554558,1.3949542,0.03049579,0.9337858,-0.6805222,-1.0281024,-0.9683195,0.41904905,-1.154681,1.7951756,-0.5755728
kirsten,-0.75311434,0.024071546,2.1501133,1.5087036,0.07899092,0.27635646,0.29493067,0.6021226,-1.0486712,-1.6998259,-0.21820591,-1.3759383,-0.8025119,0.059600357,-0.19191213,-0.753816,1.534234,-0.9439019,0.9417349,0.2942543,-0.13330907,0.7803805,1.250334,-0.7620209,-0.36992124,1.0191175,0.34075895,1.3304719,0.34152576,0.17195636,-0.50807846,-0.21937178,0.039092787,-0.41326624,-0.8428084,0.77792317,1.4231849,1.1641146,0.5933529,1.5334967,0.41776475,-0.9599046,-0.69552326,1.1826891,-0.23324808,-0.8678635,1.2053578,1.2197421,-1.0264835,-0.8105086,-1.3557587,-0.62375546,0.67213887,-0.4769962,1.1485168,-1.753171,0.2804429,-0.5549038,-2.3093781,-0.35837638,0.4519646,-0.18697782,-0.99072754,-0.104948804,-0.28474835,0.9744124,0.46449634,-1.2275187,-0.9011674,0.16932644,1.3454396,0.07825391,0.2789866,-0.22966489,0.5083507,-1.4192668,-0.16387808,0.2436455,-0.5363181,0.65956527,-0.52614284,-0.26095265,-0.2660974,-0.42492148,-1.811557,-0.3121457,-0.6622407,1.1378239,0.33472338,-0.396203,0.8344209,-2.2386463,-1.958228,0.5840297,-0.16214602,-0.27946556,1.606642,-0.083645165,0.48037773,-0.5431083
moss,-0.5181983,0.15936688,0.6430508,-1.1367339,0.40101835,0.7122768,0.087321185,-1.3478745,-0.30669823,1.3734385,-0.36102444,1.0779563,1.832302,1.1843345,-0.8431228,0.0149447955,0.32425532,0.10053814,-0.2872885,-1.5377127,-0.018741585,-0.6306516,-0.21688728,-0.88286835,0.74428225,-0.42779458,0.3089235,-2.403325,-0.9289777,1.0999765,-0.34735003,0.9250584,-0.6981932,-0.80421704,-0.840251,-1.2994087,2.1198165,0.6127578,1.1882881,0.6465866,1.8830138,0.2534054,-1.2587446,0.15311563,1.1946409,-1.113875,0.021967765,0.21399298,-1.1745125,-0.5318776,0.12393266,-0.28519621,0.847664,0.04629653,0.8661853,0.65498483,-0.96986,0.53497726,2.5238826,-0.3155996,1.4208776,0.85975534,1.3575794,-0.51011294,-0.6384185,-3.032574,-0.20793569,-0.27015585,2.0618064,-0.011969207,-0.45963845,1.1169045,0.82671535,0.6808425,-1.0472925,-1.4878972,-1.0206094,-0.6567285,0.3914299,0.23964384,-0.017343549,-0.16217986,1.4788382,1.0177604,1.5620278,-1.4000105,-0.27515045,0.2176258,-0.33153284,0.35554066,-0.89749414,0.51683116,-1.6214248,0.4754816,-0.7058771,-0.06592759,-0.7311785,-1.3653286,-0.1302981,-0.47613814
named,-0.5651993,-1.0786418,-1.0544896,0.5508303,0.55600595,-1.1802787,-0.04423129,-0.39240956,-0.30419162,-1.271803,-0.8450089,-0.863674,-0.86793387,-1.4094087,0.17764546,-1.498049,-0.08077437,0.7004234,0.31225702,0.68578243,-0.3126803,-0.1635011,-0.2315506,0.4174945,-1.2031528,0.57406485,1.1633031,-0.6909278,-0.5675987,0.12763609,0.4798198,0.08807077,0.28835714,-2.2494981,-0.33669493,0.87973374,-0.44270152,-0.05419606,0.27723756,-1.2759596,-0.4466953,-0.9549473,1.7566882,1.3236169,1.2932636,1.4104793,0.25795916,1.2015406,0.32342187,1.1562384,-0.5122471,0.025924046,-0.67920476,-1.3579143,-0.17751299,-1.4136587,0.34512147,-0.25889385,-0.9545552,1.0624725,-1.4098741,0.53673553,-0.76653785,-0.2807068,-0.23120266,1.4167831,-0.8002749,0.47678062,0.23982885,-0.6110054,-0.25259537,-1.255884,-0.6106205,1.1939019,0.9571721,-0.55773085,0.70517975,-1.2924696,-1.2392838,-0.38239592,1.2105925,-0.2925264,0.9183715,0.13908717,0.59866416,-0.43802926,-0.5501738,0.37499562,-0.93481284,0.34425154,-0.28398383,-0.91819316,2.7954562,0.7555207,-0.11996296,0.42984205,-2.3482366,-0.6560276,1.3795217,-0.4071436
dean,-0.23706686,-0.28800824,-0.3125952,-0.6092536,-0.29917613,-0.010286923,-0.4060841,-0.038628317,-1.5505873,2.78564,-0.81665564,-0.32993028,-0.21646528,0.6989616,0.024733359,-0.059133187,-0.45220983,-0.24761389,-0.12631285,-1.1361353,0.1832262,1.2994028,-0.1748555,-0.10009568,0.9335819,0.5987983,0.47501272,0.2288592,0.41486758,0.89381886,1.6833603,0.22388291,0.35810468,-0.049255744,-0.30672085,0.45039645,-0.4603969,0.051446598,0.0019657295,-1.2498262,-0.80398196,1.1019505,-0.06619786,0.4745439,1.279068,0.98392737,-0.33004743,-0.098786995,0.04380822,0.8983733,-0.20432395,-1.4018708,-1.2986199,-0.94736534,-0.80304646,-0.5780992,-1.50641,-0.4503448,-0.08661474,-0.11136136,0.44601128,0.18376942,-0.25552136,0.8431773,0.41772234,1.1353734,-0.39413336,-0.6595861,0.05929163,-0.2812343,-1.9014274,-1.097481,0.08189342,0.6578637,-0.6336258,-0.98553145,-1.2612445,-0.3197957,-1.0627314,1.8977729,0.41054022,1.2856216,-0.16808155,0.48428938,-0.25325015,-0.00872994,1.4602362,0.9478064,0.94618833,-1.4537737,-0.72311354,-0.58588994,1.8411301,-0.19657053,-0.7236365,0.30745217,-1.1871574,-0.29172736,-0.32239679,0.59517276
offered,-0.5335915,0.877452,-0.27994123,0.19511911,0.69945997,0.8154345,0.24790408,-0.26823428,0.3182411,0.8100471,-0.7629813,2.1685584,0.5239194,0.036585536,0.6553616,0.83890545,1.5347178,-0.41407585,-0.3174221,-0.85247606,0.6771619,-0.3957609,-1.1093862,0.82642305,0.6885582,-0.05653825,2.6667662,-0.8224674,0.57777274,0.117024645,0.44837457,-0.9410281,-2.103557,-0.70311475,-0.55344725,1.1606797,-0.6371767,1.5325863,0.312181,-1.4248152,0.2960166,0.93169504,-0.86466146,-0.7004843,0.9477061,0.8151847,-0.4468482,-0.66088927,-0.30208826,-0.903194,-0.73993033,-0.31874973,1.3359581,-0.38210997,0.7357999,-0.25791064,-1.3763077,-1.9753608,-1.2104192,-0.70250416,-0.4344888,-0.9037143,0.7153957,-0.36454654,0.5726799,-2.345538,0.12318125,-0.009387652,-1.1882195,0.6163873,1.1160002,0.34899348,-1.1902179,-1.659292,0.59486926,-0.21498327,-0.5411217,0.6166469,-0.8272493,-1.0860455,-0.37471437,0.053683516,-0.27907273,0.3032074,0.04200056,1.6624678,1.3046817,-1.6104654,-0.2741408,1.8619156,0.02134927,-1.4136773,-0.2739174,1.1618534,-1.5635513,-0.77703905,-0.25614178,0.290029,1.3935592,0.3313577
